[
[301001, {"_id":301001,"name":"雷霆法神","MHP":10000000,"mp":0,"MinDEF":1000,"MaxDEF":5000,"MinMDEF":1000,"MaxMDEF":5000,"MinATK":1200,"MaxATK":60000,"MinMATK":12000,"MaxMATK":60000,"DODGE":10,"HIT":20,"minStayTime":2500,"maxStayTime":2500,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[1003001, {"_id":1003001,"name":"骷髅","MHP":670,"mp":0,"MinDEF":2,"MaxDEF":2,"MinMDEF":1,"MaxMDEF":1,"MinATK":18,"MaxATK":37,"MinMATK":18,"MaxMATK":37,"DODGE":10,"HIT":15,"minStayTime":1000,"maxStayTime":1500,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[1003002, {"_id":1003002,"name":"电僵尸","MHP":760,"mp":0,"MinDEF":2,"MaxDEF":2,"MinMDEF":1,"MaxMDEF":1,"MinATK":18,"MaxATK":38,"MinMATK":18,"MaxMATK":38,"DODGE":10,"HIT":15,"minStayTime":1000,"maxStayTime":1500,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[1003003, {"_id":1003003,"name":"尸卫","MHP":805,"mp":0,"MinDEF":2,"MaxDEF":2,"MinMDEF":1,"MaxMDEF":1,"MinATK":19,"MaxATK":39,"MinMATK":19,"MaxMATK":39,"DODGE":10,"HIT":15,"minStayTime":1000,"maxStayTime":1500,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[1004001, {"_id":1004001,"name":"尸卫","MHP":805,"mp":0,"MinDEF":2,"MaxDEF":2,"MinMDEF":1,"MaxMDEF":1,"MinATK":19,"MaxATK":39,"MinMATK":19,"MaxMATK":39,"DODGE":10,"HIT":15,"minStayTime":1000,"maxStayTime":1500,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[1005001, {"_id":1005001,"name":"红蛇","MHP":1140,"mp":0,"MinDEF":1,"MaxDEF":1,"MinMDEF":1,"MaxMDEF":1,"MinATK":20,"MaxATK":42,"MinMATK":20,"MaxMATK":42,"DODGE":10,"HIT":15,"minStayTime":1000,"maxStayTime":1500,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[1005002, {"_id":1005002,"name":"毒蜘蛛","MHP":1430,"mp":0,"MinDEF":1,"MaxDEF":1,"MinMDEF":1,"MaxMDEF":1,"MinATK":21,"MaxATK":44,"MinMATK":21,"MaxMATK":44,"DODGE":10,"HIT":15,"minStayTime":1000,"maxStayTime":1500,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[1005003, {"_id":1005003,"name":"食人花","MHP":1285,"mp":0,"MinDEF":1,"MaxDEF":1,"MinMDEF":1,"MaxMDEF":1,"MinATK":21,"MaxATK":43,"MinMATK":21,"MaxMATK":43,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[1005004, {"_id":1005004,"name":"半兽人","MHP":1575,"mp":0,"MinDEF":1,"MaxDEF":1,"MinMDEF":1,"MaxMDEF":1,"MinATK":22,"MaxATK":45,"MinMATK":22,"MaxMATK":45,"DODGE":10,"HIT":15,"minStayTime":1000,"maxStayTime":1500,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[1006001, {"_id":1006001,"name":"虎蛇","MHP":1720,"mp":0,"MinDEF":1,"MaxDEF":1,"MinMDEF":1,"MaxMDEF":1,"MinATK":22,"MaxATK":46,"MinMATK":22,"MaxMATK":46,"DODGE":10,"HIT":15,"minStayTime":1000,"maxStayTime":1500,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[1006002, {"_id":1006002,"name":"森林雪人","MHP":1865,"mp":0,"MinDEF":1,"MaxDEF":1,"MinMDEF":1,"MaxMDEF":1,"MinATK":23,"MaxATK":47,"MinMATK":23,"MaxMATK":47,"DODGE":10,"HIT":15,"minStayTime":1000,"maxStayTime":1500,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[1006003, {"_id":1006003,"name":"红蛇","MHP":1865,"mp":0,"MinDEF":1,"MaxDEF":1,"MinMDEF":1,"MaxMDEF":1,"MinATK":23,"MaxATK":47,"MinMATK":23,"MaxMATK":47,"DODGE":10,"HIT":15,"minStayTime":1000,"maxStayTime":1500,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[1007001, {"_id":1007001,"name":"森林雪人","MHP":1865,"mp":0,"MinDEF":1,"MaxDEF":1,"MinMDEF":1,"MaxMDEF":1,"MinATK":23,"MaxATK":47,"MinMATK":23,"MaxMATK":47,"DODGE":10,"HIT":15,"minStayTime":1000,"maxStayTime":1500,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[1008001, {"_id":1008001,"name":"跳跳蜂","MHP":3070,"mp":0,"MinDEF":1,"MaxDEF":1,"MinMDEF":1,"MaxMDEF":1,"MinATK":26,"MaxATK":53,"MinMATK":26,"MaxMATK":53,"DODGE":10,"HIT":15,"minStayTime":1000,"maxStayTime":1500,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[1008002, {"_id":1008002,"name":"剧毒蜈蚣","MHP":3840,"mp":0,"MinDEF":1,"MaxDEF":1,"MinMDEF":1,"MaxMDEF":1,"MinATK":27,"MaxATK":55,"MinMATK":27,"MaxMATK":55,"DODGE":10,"HIT":15,"minStayTime":1000,"maxStayTime":1500,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[1008003, {"_id":1008003,"name":"盔甲虫","MHP":5380,"mp":0,"MinDEF":1,"MaxDEF":1,"MinMDEF":1,"MaxMDEF":1,"MinATK":29,"MaxATK":59,"MinMATK":29,"MaxMATK":59,"DODGE":10,"HIT":15,"minStayTime":1000,"maxStayTime":1500,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[1008004, {"_id":1008004,"name":"蠕虫","MHP":4610,"mp":0,"MinDEF":1,"MaxDEF":1,"MinMDEF":1,"MaxMDEF":1,"MinATK":28,"MaxATK":57,"MinMATK":28,"MaxMATK":57,"DODGE":10,"HIT":15,"minStayTime":1000,"maxStayTime":1500,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[1009001, {"_id":1009001,"name":"钳虫","MHP":6150,"mp":0,"MinDEF":1,"MaxDEF":1,"MinMDEF":1,"MaxMDEF":1,"MinATK":30,"MaxATK":62,"MinMATK":30,"MaxMATK":62,"DODGE":10,"HIT":15,"minStayTime":1000,"maxStayTime":1500,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[1009002, {"_id":1009002,"name":"邪恶钳虫","MHP":6920,"mp":0,"MinDEF":1,"MaxDEF":1,"MinMDEF":1,"MaxMDEF":1,"MinATK":31,"MaxATK":64,"MinMATK":31,"MaxMATK":64,"DODGE":10,"HIT":15,"minStayTime":1000,"maxStayTime":1500,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[1009003, {"_id":1009003,"name":"黑色恶蛆","MHP":6150,"mp":0,"MinDEF":1,"MaxDEF":1,"MinMDEF":1,"MaxMDEF":1,"MinATK":30,"MaxATK":62,"MinMATK":30,"MaxMATK":62,"DODGE":10,"HIT":15,"minStayTime":1000,"maxStayTime":1500,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[1009004, {"_id":1009004,"name":"跳跳蜂","MHP":6150,"mp":0,"MinDEF":1,"MaxDEF":1,"MinMDEF":1,"MaxMDEF":1,"MinATK":30,"MaxATK":62,"MinMATK":30,"MaxMATK":62,"DODGE":10,"HIT":15,"minStayTime":1000,"maxStayTime":1500,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[1009005, {"_id":1009005,"name":"蠕虫","MHP":4610,"mp":0,"MinDEF":1,"MaxDEF":1,"MinMDEF":1,"MaxMDEF":1,"MinATK":28,"MaxATK":57,"MinMATK":28,"MaxMATK":57,"DODGE":10,"HIT":15,"minStayTime":1000,"maxStayTime":1500,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[1010001, {"_id":1010001,"name":"钳虫","MHP":6150,"mp":0,"MinDEF":1,"MaxDEF":1,"MinMDEF":1,"MaxMDEF":1,"MinATK":30,"MaxATK":62,"MinMATK":30,"MaxMATK":62,"DODGE":10,"HIT":15,"minStayTime":1000,"maxStayTime":1500,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[1010002, {"_id":1010002,"name":"剧毒蜈蚣","MHP":3840,"mp":0,"MinDEF":1,"MaxDEF":1,"MinMDEF":1,"MaxMDEF":1,"MinATK":27,"MaxATK":55,"MinMATK":27,"MaxMATK":55,"DODGE":10,"HIT":15,"minStayTime":1000,"maxStayTime":1500,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[1011001, {"_id":1011001,"name":"小盔甲虫","MHP":9230,"mp":0,"MinDEF":1,"MaxDEF":1,"MinMDEF":1,"MaxMDEF":1,"MinATK":34,"MaxATK":70,"MinMATK":34,"MaxMATK":70,"DODGE":10,"HIT":15,"minStayTime":1000,"maxStayTime":1500,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[1011002, {"_id":1011002,"name":"沙漠苍狼","MHP":10000,"mp":0,"MinDEF":2,"MaxDEF":2,"MinMDEF":2,"MaxMDEF":2,"MinATK":36,"MaxATK":73,"MinMATK":36,"MaxMATK":73,"DODGE":10,"HIT":15,"minStayTime":1000,"maxStayTime":1500,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[1011003, {"_id":1011003,"name":"沙漠鹰","MHP":10830,"mp":0,"MinDEF":2,"MaxDEF":2,"MinMDEF":2,"MaxMDEF":2,"MinATK":44,"MaxATK":90,"MinMATK":44,"MaxMATK":90,"DODGE":10,"HIT":15,"minStayTime":1000,"maxStayTime":1500,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[1011004, {"_id":1011004,"name":"穿山甲","MHP":11660,"mp":0,"MinDEF":2,"MaxDEF":2,"MinMDEF":2,"MaxMDEF":2,"MinATK":53,"MaxATK":108,"MinMATK":53,"MaxMATK":108,"DODGE":10,"HIT":15,"minStayTime":1000,"maxStayTime":1500,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[1012001, {"_id":1012001,"name":"威尔斯小虫","MHP":12490,"mp":0,"MinDEF":3,"MaxDEF":3,"MinMDEF":3,"MaxMDEF":3,"MinATK":62,"MaxATK":125,"MinMATK":62,"MaxMATK":125,"DODGE":10,"HIT":15,"minStayTime":1000,"maxStayTime":1500,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[1012002, {"_id":1012002,"name":"沙漠青蛇","MHP":13320,"mp":0,"MinDEF":3,"MaxDEF":3,"MinMDEF":3,"MaxMDEF":3,"MinATK":71,"MaxATK":143,"MinMATK":71,"MaxMATK":143,"DODGE":10,"HIT":15,"minStayTime":1000,"maxStayTime":1500,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[1012003, {"_id":1012003,"name":"沙漠苍狼","MHP":10000,"mp":0,"MinDEF":2,"MaxDEF":2,"MinMDEF":2,"MaxMDEF":2,"MinATK":36,"MaxATK":73,"MinMATK":36,"MaxMATK":73,"DODGE":10,"HIT":15,"minStayTime":1000,"maxStayTime":1500,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[1012004, {"_id":1012004,"name":"黄沙统领","MHP":14980,"mp":0,"MinDEF":4,"MaxDEF":4,"MinMDEF":4,"MaxMDEF":4,"MinATK":88,"MaxATK":178,"MinMATK":88,"MaxMATK":178,"DODGE":10,"HIT":15,"minStayTime":1000,"maxStayTime":1500,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[1013001, {"_id":1013001,"name":"穿山甲","MHP":11660,"mp":0,"MinDEF":2,"MaxDEF":2,"MinMDEF":2,"MaxMDEF":2,"MinATK":53,"MaxATK":108,"MinMATK":53,"MaxMATK":108,"DODGE":10,"HIT":15,"minStayTime":1000,"maxStayTime":1500,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[1013002, {"_id":1013002,"name":"黄沙统领","MHP":14980,"mp":0,"MinDEF":4,"MaxDEF":4,"MinMDEF":4,"MaxMDEF":4,"MinATK":88,"MaxATK":178,"MinMATK":88,"MaxMATK":178,"DODGE":10,"HIT":15,"minStayTime":1000,"maxStayTime":1500,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[1014001, {"_id":1014001,"name":"红野猪","MHP":18300,"mp":0,"MinDEF":6,"MaxDEF":6,"MinMDEF":6,"MaxMDEF":6,"MinATK":124,"MaxATK":249,"MinMATK":124,"MaxMATK":249,"DODGE":10,"HIT":15,"minStayTime":1000,"maxStayTime":1500,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[1014002, {"_id":1014002,"name":"蛇蝎","MHP":18300,"mp":0,"MinDEF":6,"MaxDEF":6,"MinMDEF":6,"MaxMDEF":6,"MinATK":124,"MaxATK":249,"MinMATK":124,"MaxMATK":249,"DODGE":10,"HIT":15,"minStayTime":1000,"maxStayTime":1500,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[1014003, {"_id":1014003,"name":"墓穴恶蛆","MHP":18670,"mp":0,"MinDEF":6,"MaxDEF":6,"MinMDEF":6,"MaxMDEF":6,"MinATK":137,"MaxATK":276,"MinMATK":137,"MaxMATK":276,"DODGE":10,"HIT":15,"minStayTime":1000,"maxStayTime":1500,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[1015001, {"_id":1015001,"name":"红野猪","MHP":18300,"mp":0,"MinDEF":6,"MaxDEF":6,"MinMDEF":6,"MaxMDEF":6,"MinATK":124,"MaxATK":249,"MinMATK":124,"MaxMATK":249,"DODGE":10,"HIT":15,"minStayTime":1000,"maxStayTime":1500,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[1015002, {"_id":1015002,"name":"黑野猪","MHP":19040,"mp":0,"MinDEF":7,"MaxDEF":7,"MinMDEF":6,"MaxMDEF":6,"MinATK":151,"MaxATK":303,"MinMATK":151,"MaxMATK":303,"DODGE":10,"HIT":15,"minStayTime":1000,"maxStayTime":1500,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[1015003, {"_id":1015003,"name":"蛇蝎","MHP":18300,"mp":0,"MinDEF":6,"MaxDEF":6,"MinMDEF":6,"MaxMDEF":6,"MinATK":124,"MaxATK":249,"MinMATK":124,"MaxMATK":249,"DODGE":10,"HIT":15,"minStayTime":1000,"maxStayTime":1500,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[1016001, {"_id":1016001,"name":"红野猪","MHP":18300,"mp":0,"MinDEF":6,"MaxDEF":6,"MinMDEF":6,"MaxMDEF":6,"MinATK":124,"MaxATK":249,"MinMATK":124,"MaxMATK":249,"DODGE":10,"HIT":15,"minStayTime":1000,"maxStayTime":1500,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[1016002, {"_id":1016002,"name":"血炼猪卫","MHP":19410,"mp":0,"MinDEF":7,"MaxDEF":7,"MinMDEF":7,"MaxMDEF":7,"MinATK":164,"MaxATK":330,"MinMATK":164,"MaxMATK":330,"DODGE":10,"HIT":15,"minStayTime":1000,"maxStayTime":1500,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[1016003, {"_id":1016003,"name":"墓穴恶蛆","MHP":18670,"mp":0,"MinDEF":6,"MaxDEF":6,"MinMDEF":6,"MaxMDEF":6,"MinATK":137,"MaxATK":276,"MinMATK":137,"MaxMATK":276,"DODGE":10,"HIT":15,"minStayTime":1000,"maxStayTime":1500,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[1019001, {"_id":1019001,"name":"暗黑战士","MHP":23800,"mp":0,"MinDEF":8,"MaxDEF":8,"MinMDEF":8,"MaxMDEF":8,"MinATK":191,"MaxATK":384,"MinMATK":191,"MaxMATK":384,"DODGE":10,"HIT":15,"minStayTime":1000,"maxStayTime":1500,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[1019002, {"_id":1019002,"name":"沃玛守卫","MHP":25600,"mp":0,"MinDEF":8,"MaxDEF":8,"MinMDEF":8,"MaxMDEF":8,"MinATK":191,"MaxATK":384,"MinMATK":191,"MaxMATK":384,"DODGE":10,"HIT":15,"minStayTime":1000,"maxStayTime":1500,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[1019003, {"_id":1019003,"name":"火焰沃玛","MHP":27400,"mp":0,"MinDEF":9,"MaxDEF":9,"MinMDEF":8,"MaxMDEF":8,"MinATK":205,"MaxATK":411,"MinMATK":205,"MaxMATK":411,"DODGE":10,"HIT":15,"minStayTime":1000,"maxStayTime":1500,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[1020001, {"_id":1020001,"name":"沃玛守卫","MHP":25600,"mp":0,"MinDEF":8,"MaxDEF":8,"MinMDEF":8,"MaxMDEF":8,"MinATK":191,"MaxATK":384,"MinMATK":191,"MaxMATK":384,"DODGE":10,"HIT":15,"minStayTime":1000,"maxStayTime":1500,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[1020002, {"_id":1020002,"name":"火焰沃玛","MHP":27400,"mp":0,"MinDEF":9,"MaxDEF":9,"MinMDEF":8,"MaxMDEF":8,"MinATK":205,"MaxATK":411,"MinMATK":205,"MaxMATK":411,"DODGE":10,"HIT":15,"minStayTime":1000,"maxStayTime":1500,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[1020003, {"_id":1020003,"name":"沃玛卫士","MHP":22000,"mp":0,"MinDEF":9,"MaxDEF":9,"MinMDEF":8,"MaxMDEF":8,"MinATK":218,"MaxATK":438,"MinMATK":218,"MaxMATK":438,"DODGE":10,"HIT":15,"minStayTime":1000,"maxStayTime":1500,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[1021001, {"_id":1021001,"name":"沃玛守卫","MHP":25600,"mp":0,"MinDEF":8,"MaxDEF":8,"MinMDEF":8,"MaxMDEF":8,"MinATK":191,"MaxATK":384,"MinMATK":191,"MaxMATK":384,"DODGE":10,"HIT":15,"minStayTime":1000,"maxStayTime":1500,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[1021002, {"_id":1021002,"name":"火焰沃玛","MHP":27400,"mp":0,"MinDEF":9,"MaxDEF":9,"MinMDEF":8,"MaxMDEF":8,"MinATK":205,"MaxATK":411,"MinMATK":205,"MaxMATK":411,"DODGE":10,"HIT":15,"minStayTime":1000,"maxStayTime":1500,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[1022001, {"_id":1022001,"name":"祖玛卫士","MHP":43600,"mp":0,"MinDEF":11,"MaxDEF":11,"MinMDEF":10,"MaxMDEF":10,"MinATK":259,"MaxATK":519,"MinMATK":259,"MaxMATK":519,"DODGE":10,"HIT":15,"minStayTime":1000,"maxStayTime":1500,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[1022002, {"_id":1022002,"name":"巨鼠","MHP":22000,"mp":0,"MinDEF":11,"MaxDEF":11,"MinMDEF":10,"MaxMDEF":10,"MinATK":259,"MaxATK":519,"MinMATK":259,"MaxMATK":519,"DODGE":10,"HIT":15,"minStayTime":1000,"maxStayTime":1500,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[1022003, {"_id":1022003,"name":"祖玛战士","MHP":41800,"mp":0,"MinDEF":11,"MaxDEF":11,"MinMDEF":10,"MaxMDEF":10,"MinATK":278,"MaxATK":557,"MinMATK":278,"MaxMATK":557,"DODGE":10,"HIT":15,"minStayTime":1000,"maxStayTime":1500,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[1022004, {"_id":1022004,"name":"祖玛弓箭手","MHP":43600,"mp":0,"MinDEF":11,"MaxDEF":11,"MinMDEF":10,"MaxMDEF":10,"MinATK":278,"MaxATK":557,"MinMATK":278,"MaxMATK":557,"DODGE":10,"HIT":15,"minStayTime":1000,"maxStayTime":1500,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[1023001, {"_id":1023001,"name":"祖玛卫士","MHP":43600,"mp":0,"MinDEF":11,"MaxDEF":11,"MinMDEF":10,"MaxMDEF":10,"MinATK":259,"MaxATK":519,"MinMATK":259,"MaxMATK":519,"DODGE":10,"HIT":15,"minStayTime":1000,"maxStayTime":1500,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[1023002, {"_id":1023002,"name":"祖玛弓箭手","MHP":43600,"mp":0,"MinDEF":11,"MaxDEF":11,"MinMDEF":10,"MaxMDEF":10,"MinATK":278,"MaxATK":557,"MinMATK":278,"MaxMATK":557,"DODGE":10,"HIT":15,"minStayTime":1000,"maxStayTime":1500,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[1023003, {"_id":1023003,"name":"锲蛾","MHP":45400,"mp":0,"MinDEF":12,"MaxDEF":12,"MinMDEF":11,"MaxMDEF":11,"MinATK":316,"MaxATK":633,"MinMATK":316,"MaxMATK":633,"DODGE":10,"HIT":15,"minStayTime":1000,"maxStayTime":1500,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[1024001, {"_id":1024001,"name":"祖玛战士","MHP":41800,"mp":0,"MinDEF":11,"MaxDEF":11,"MinMDEF":10,"MaxMDEF":10,"MinATK":278,"MaxATK":557,"MinMATK":278,"MaxMATK":557,"DODGE":10,"HIT":15,"minStayTime":1000,"maxStayTime":1500,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[1024002, {"_id":1024002,"name":"锲蛾","MHP":45400,"mp":0,"MinDEF":12,"MaxDEF":12,"MinMDEF":11,"MaxMDEF":11,"MinATK":316,"MaxATK":633,"MinMATK":316,"MaxMATK":633,"DODGE":10,"HIT":15,"minStayTime":1000,"maxStayTime":1500,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[1025001, {"_id":1025001,"name":"黑鄂蜘蛛","MHP":49000,"mp":0,"MinDEF":13,"MaxDEF":13,"MinMDEF":12,"MaxMDEF":12,"MinATK":355,"MaxATK":710,"MinMATK":355,"MaxMATK":710,"DODGE":10,"HIT":15,"minStayTime":1000,"maxStayTime":1500,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[1025002, {"_id":1025002,"name":"月魔","MHP":45400,"mp":0,"MinDEF":13,"MaxDEF":13,"MinMDEF":12,"MaxMDEF":12,"MinATK":355,"MaxATK":710,"MinMATK":355,"MaxMATK":710,"DODGE":10,"HIT":15,"minStayTime":1000,"maxStayTime":1500,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[1025003, {"_id":1025003,"name":"天狼蜘蛛","MHP":47200,"mp":0,"MinDEF":14,"MaxDEF":14,"MinMDEF":13,"MaxMDEF":13,"MinATK":374,"MaxATK":748,"MinMATK":374,"MaxMATK":748,"DODGE":10,"HIT":15,"minStayTime":1000,"maxStayTime":1500,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[1026001, {"_id":1026001,"name":"月魔","MHP":45400,"mp":0,"MinDEF":13,"MaxDEF":13,"MinMDEF":12,"MaxMDEF":12,"MinATK":355,"MaxATK":710,"MinMATK":355,"MaxMATK":710,"DODGE":10,"HIT":15,"minStayTime":1000,"maxStayTime":1500,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[1026002, {"_id":1026002,"name":"天狼蜘蛛","MHP":47200,"mp":0,"MinDEF":14,"MaxDEF":14,"MinMDEF":13,"MaxMDEF":13,"MinATK":374,"MaxATK":748,"MinMATK":374,"MaxMATK":748,"DODGE":10,"HIT":15,"minStayTime":1000,"maxStayTime":1500,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[1026003, {"_id":1026003,"name":"双头血魔","MHP":50800,"mp":0,"MinDEF":14,"MaxDEF":14,"MinMDEF":13,"MaxMDEF":13,"MinATK":393,"MaxATK":787,"MinMATK":393,"MaxMATK":787,"DODGE":10,"HIT":15,"minStayTime":1000,"maxStayTime":1500,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[1027001, {"_id":1027001,"name":"月魔","MHP":45400,"mp":0,"MinDEF":13,"MaxDEF":13,"MinMDEF":12,"MaxMDEF":12,"MinATK":355,"MaxATK":710,"MinMATK":355,"MaxMATK":710,"DODGE":10,"HIT":15,"minStayTime":1000,"maxStayTime":1500,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
